source;target;weight
11;336;12.66
11;337;2.11
11;342;99.50
11;345;62.64
11;348;7.59
11;349;65.81
11;350;73.12
11;351;27.85
11;353;55.19
11;355;48.04
11;357;32.07
11;362;3.63
11;368;52.45
11;371;57.05
11;378;46.50
11;380;32.80
11;383;97.20
11;385;51.17
11;386;36.65
11;388;12.39
11;391;46.48
11;398;61.25
11;401;93.98
11;402;62.04
11;410;70.33
11;412;82.73
11;413;1.15
11;421;79.14
11;424;20.42
11;429;25.16
11;433;54.58
11;434;90.39
11;438;19.32
11;440;16.96
11;442;27.45
11;443;85.73
11;445;71.92
11;447;49.29
11;455;75.39
11;457;73.53
11;458;51.41
11;461;97.57
11;462;92.63
11;467;89.79
11;474;61.15
11;476;8.16
11;477;2.20
11;481;20.41
11;485;11.34
11;490;77.82
11;491;86.46
11;496;35.78
12;2;20.73
12;3;51.82
12;5;71.38
12;6;6.54
12;7;53.18
12;10;19.92
12;11;29.18
12;24;20.03
12;30;78.43
12;35;62.53
12;37;35.48
12;40;65.66
12;42;61.75
12;43;40.81
12;44;56.60
12;45;3.83
12;46;34.51
12;50;83.35
12;54;32.90
12;56;84.88
12;62;85.08
12;65;36.05
12;66;52.69
12;68;35.24
12;72;41.47
12;77;1.50
12;78;77.49
12;80;39.10
12;82;8.35
12;83;64.44
12;84;55.89
12;93;12.28
12;96;61.86
12;112;7.26
12;121;31.73
12;122;8.41
12;126;65.21
12;138;38.87
12;140;81.92
12;141;72.51
12;145;57.31
12;146;60.35
12;147;91.20
12;149;46.01
12;150;22.70
12;152;37.11
12;153;55.56
12;155;67.78
12;156;63.80
12;157;89.63
12;159;7.57
12;160;42.73
12;165;46.00
12;169;8.28
12;178;10.83
12;182;45.94
12;183;81.87
12;188;65.68
12;189;93.17
12;194;21.07
12;195;88.45
12;196;23.17
12;197;59.35
12;199;66.00
12;203;91.97
12;206;76.78
12;207;13.10
12;212;99.72
12;217;43.17
12;218;97.60
12;221;56.72
12;244;39.49
12;245;15.08
12;246;59.28
12;247;27.60
12;248;8.39
12;251;25.58
12;253;58.26
12;256;2.73
12;258;58.57
12;260;79.02
12;263;11.51
12;265;92.78
12;269;98.55
12;271;10.60
12;276;93.16
12;278;98.80
12;279;57.13
12;284;77.66
12;285;93.38
12;287;71.65
12;289;45.64
12;290;64.32
12;291;69.80
12;294;14.90
12;295;25.63
12;296;86.03
12;297;6.90
12;299;85.67
12;302;1.48
12;308;84.10
12;309;43.59
12;313;96.08
12;314;58.64
12;319;97.02
12;320;56.68
12;325;5.22
12;326;29.47
12;327;53.95
12;330;20.97
12;332;19.32
12;333;84.08
12;334;28.55
12;335;91.25
12;343;71.91
12;352;6.58
12;353;36.70
12;358;54.50
12;360;92.64
12;363;12.31
12;364;58.11
12;365;86.40
12;370;60.90
12;372;37.37
12;373;43.10
12;374;75.68
12;379;91.03
12;387;48.45
12;391;95.30
12;393;78.00
12;397;33.19
12;400;40.97
12;401;77.66
12;406;73.22
12;409;6.28
12;412;81.27
12;415;78.09
12;419;6.88
12;425;26.21
12;426;65.69
12;431;8.29
12;434;32.83
12;435;55.42
12;439;78.71
12;448;11.86
12;449;54.93
12;459;92.17
12;466;51.38
12;467;75.42
12;472;89.03
12;476;8.45
12;481;30.42
12;485;3.23
12;487;4.24
12;488;34.64
12;495;21.67
12;499;90.81
13;0;59.51
13;6;90.82
13;17;68.42
13;20;21.78
13;24;39.67
13;26;65.21
13;27;67.42
13;35;56.26
13;38;66.76
13;42;66.22
13;45;55.93
13;50;38.46
13;52;85.20
13;53;98.85
13;55;52.26
13;60;72.64
13;63;9.57
13;65;27.80
13;68;51.96
13;71;95.49
13;79;84.75
13;80;11.71
13;85;16.57
13;95;38.57
13;96;12.05
13;105;86.33
13;109;3.43
13;111;95.67
13;113;17.85
13;116;8.92
13;119;27.54
13;121;4.41
13;123;96.27
13;126;54.25
13;127;83.47
13;128;36.21
13;137;81.52
13;138;47.50
13;141;14.08
13;142;40.60
13;157;30.95
13;159;44.21
13;160;53.35
13;163;87.76
13;167;90.85
13;169;71.07
13;172;9.56
13;173;58.47
13;174;1.05
13;180;60.55
13;183;97.46
13;184;30.36
13;185;68.33
13;190;90.66
13;191;60.45
13;192;93.97
13;195;62.83
13;197;8.07
13;202;88.98
13;204;49.60
13;207;11.53
13;215;14.11
13;217;39.86
13;221;10.73
13;224;98.96
13;225;65.54
13;226;73.34
13;228;12.02
13;232;68.25
13;244;93.81
13;246;50.82
13;249;34.59
13;250;75.60
13;251;76.44
13;255;39.07
13;260;25.39
13;261;28.08
13;265;74.08
13;266;3.68
13;268;80.57
13;270;6.12
13;272;81.54
13;275;81.70
13;279;34.65
13;282;60.98
13;285;24.51
13;287;34.69
13;289;89.99
13;292;89.47
13;294;4.06
13;298;38.78
13;299;22.17
13;301;12.20
13;305;74.54
13;306;93.76
13;307;97.15
13;308;95.51
13;318;76.62
13;319;34.31
13;321;40.37
13;323;18.91
13;326;70.98
13;328;55.93
13;336;7.25
13;339;72.31
13;348;57.84
13;350;2.42
13;351;74.05
13;352;20.92
13;354;91.73
13;358;67.08
13;362;54.43
13;365;13.32
13;369;58.65
13;371;43.38
13;374;97.88
13;375;2.78
13;377;52.62
13;381;48.96
13;382;18.37
13;384;91.43
13;389;35.79
13;394;41.13
13;398;67.14
13;401;82.69
13;403;62.66
13;408;5.66
13;413;32.87
13;415;87.01
13;420;72.53
13;422;86.93
13;423;76.47
13;424;72.73
13;432;60.59
13;436;32.99
13;441;38.50
13;445;3.75
13;449;91.40
13;458;63.45
13;459;97.07
13;467;56.13
13;468;19.11
13;470;36.69
13;471;16.86
13;472;60.27
13;473;41.55
13;474;30.52
13;475;61.28
13;477;74.88
13;481;74.54
13;482;1.86
13;483;31.57
13;488;60.17
13;494;97.72
13;495;10.39
14;0;72.19
14;10;48.14
14;18;46.96
14;22;65.99
14;23;75.21
14;24;71.64
14;27;72.09
14;32;46.14
14;34;37.52
14;37;69.73
14;38;2.87
14;41;84.40
14;49;16.86
14;50;42.52
14;51;84.17
14;52;44.25
14;54;22.91
14;60;58.23
14;62;61.38
14;65;73.45
14;67;60.32
14;73;39.32
14;75;51.46
14;76;30.44
14;83;22.70
14;85;25.50
14;87;45.28
14;90;13.18
14;92;71.76
14;96;73.24
14;100;73.81
14;101;32.97
14;104;15.92
14;110;45.89
14;111;44.62
14;112;63.70
14;115;11.00
14;116;58.82
14;118;93.30
14;125;79.96
14;127;15.02
14;128;9.35
14;133;16.60
14;136;96.67
14;145;53.14
14;148;33.66
14;157;43.79
14;160;90.47
14;162;70.59
14;166;42.64
14;167;82.18
14;173;41.42
14;175;90.00
14;180;27.37
14;181;57.44
14;182;2.98
14;183;68.34
14;184;57.31
14;186;73.12
14;188;27.90
14;192;40.05
14;195;32.78
14;199;71.48
14;200;70.17
14;203;14.57
14;204;42.18
14;206;17.96
14;207;18.41
14;209;91.67
14;210;68.64
14;215;96.72
14;220;56.28
14;224;44.18
14;229;34.73
14;230;63.50
14;236;52.63
14;238;60.72
14;239;72.23
14;241;49.92
14;242;20.78
14;243;94.13
14;252;74.57
14;257;62.94
14;261;15.74
14;262;63.18
14;263;94.51
14;268;80.17
14;274;94.10
14;277;50.25
14;280;12.51
14;282;4.67
14;283;57.70
14;284;7.17
14;292;93.95
14;296;96.70
14;298;88.27
14;299;8.03
14;300;55.34
14;311;42.47
14;313;99.70
14;315;13.25
14;317;73.05
14;321;72.72
14;324;41.85
14;329;89.02
14;332;55.68
14;345;60.20
14;346;56.66
14;354;58.50
14;355;52.96
14;356;68.93
14;365;27.64
14;369;16.06
14;370;5.78
14;374;54.87
14;381;12.92
14;384;22.83
14;390;59.51
14;397;92.71
14;400;73.31
14;402;43.78
14;403;67.23
14;408;79.98
14;411;24.21
14;415;60.33
14;417;71.47
14;420;5.06
14;423;32.41
14;431;37.40
14;435;81.33
14;442;42.37
14;444;40.17
14;445;27.71
14;449;1.41
14;452;95.80
14;455;35.20
14;459;51.24
14;465;59.59
14;475;81.23
14;479;66.51
14;481;28.74
14;485;59.45
14;487;24.59
14;492;80.13
14;493;61.07
14;494;66.48
15;3;36.57
15;5;4.87
15;20;40.40
15;24;76.16
15;28;31.88
15;30;83.59
15;38;80.64
15;44;52.43
15;45;58.27
15;48;76.14
15;50;34.74
15;51;71.15
15;54;64.93
15;61;66.19
15;64;33.77
15;67;89.25
15;69;20.06
15;71;70.89
15;75;3.96
15;78;97.64
15;81;75.67
15;87;26.07
15;90;13.53
15;98;25.39
15;99;34.09
15;104;52.24
15;110;97.37
15;127;49.91
15;128;69.96
15;129;76.54
15;131;65.56
15;132;12.05
15;140;72.25
15;142;58.58
15;145;70.80
15;148;69.90
15;152;69.97
15;158;59.26
15;163;12.12
15;166;79.82
15;169;39.21
15;172;14.70
15;173;45.44
15;175;58.61
15;176;66.83
15;177;20.97
15;180;3.29
15;186;28.47
15;192;66.37
15;208;6.32
15;212;95.98
15;215;63.91
15;216;6.58
15;218;79.73
15;226;51.57
15;228;14.50
15;234;82.13
15;235;18.91
15;240;33.76
15;242;46.46
15;244;83.63
15;247;40.12
15;251;22.92
15;253;25.68
15;263;53.05
15;268;61.52
15;269;17.89
15;272;23.44
15;273;24.81
15;274;35.95
15;278;48.96
15;279;16.22
15;281;64.03
15;285;4.03
15;288;61.79
15;290;22.94
15;291;29.25
15;292;48.77
15;294;66.64
15;297;12.98
15;298;31.87
15;303;53.53
15;305;19.32
15;310;74.80
15;313;87.46
15;314;41.38
15;316;58.46
15;330;31.69
15;331;14.36
15;334;31.09
15;336;7.71
15;338;45.69
15;342;51.04
15;343;97.67
15;351;49.20
15;354;47.68
15;356;54.66
15;360;76.92
15;361;5.29
15;365;28.36
15;367;53.20
15;370;62.86
15;371;2.33
15;372;52.26
15;374;39.08
15;375;92.54
15;377;34.24
15;378;63.25
15;389;98.45
15;393;26.91
15;400;49.62
15;403;51.17
15;406;63.11
15;411;8.19
15;413;34.28
15;416;39.55
15;419;97.76
15;420;94.12
15;423;16.72
15;424;72.43
15;427;90.07
15;436;31.39
15;437;78.16
15;438;73.34
15;440;8.24
15;441;41.75
15;447;32.97
15;449;29.28
15;450;99.39
15;451;11.17
15;455;32.19
15;456;53.96
15;460;26.89
15;473;58.53
15;478;91.75
15;479;51.32
15;480;15.32
15;483;23.04
15;488;46.08
15;489;19.07
15;493;24.54
15;495;75.53
15;498;13.41
16;1;91.81
16;10;88.40
16;24;47.11
16;25;9.56
16;30;92.27
16;31;90.97
16;33;39.15
16;37;86.27
16;38;42.92
16;40;5.33
16;47;19.41
16;50;15.13
16;63;54.10
16;64;68.16
16;74;46.62
16;75;43.07
16;79;47.67
16;83;47.63
16;85;93.36
16;86;90.89
16;87;47.86
16;89;24.62
16;93;78.09
16;98;95.26
16;100;59.17
16;103;41.46
16;105;4.39
16;106;50.35
16;109;26.87
16;110;69.04
16;112;33.34
16;113;79.38
16;114;27.73
16;115;1.04
16;117;69.31
16;120;58.62
16;127;83.00
16;137;16.07
16;143;30.61
16;146;95.05
16;155;1.61
16;157;82.00
16;160;44.18
16;165;56.30
16;167;81.44
16;168;14.62
16;172;21.63
16;175;77.09
16;176;67.82
16;187;90.80
16;188;59.37
16;193;86.58
16;194;63.14
16;196;93.09
16;206;74.75
16;209;86.23
16;215;77.64
16;220;29.07
16;229;22.40
16;231;76.16
16;232;62.40
16;233;79.21
16;235;22.46
16;238;24.09
16;240;13.80
16;246;61.21
16;247;4.01
16;248;68.62
16;250;37.38
16;251;59.19
16;253;72.49
16;256;62.97
16;260;76.26
16;265;21.88
16;266;94.83
16;267;12.31
16;268;7.41
16;274;95.57
16;276;23.83
16;278;75.11
16;280;28.04
16;285;68.46
16;286;11.63
16;290;47.84
16;291;90.42
16;302;64.21
16;306;90.00
16;312;12.27
16;317;90.59
16;318;70.31
16;320;8.76
16;324;97.73
16;325;76.21
16;326;87.50
16;328;34.28
16;330;16.52
16;332;52.17
16;335;82.71
16;336;57.29
16;337;47.60
16;343;82.87
16;344;49.29
16;347;73.74
16;351;9.52
16;357;90.41
16;358;26.85
16;360;42.42
16;365;59.93
16;373;10.66
16;374;75.08
16;380;38.31
16;381;80.63
16;383;54.07
16;385;9.97
16;386;25.71
16;389;74.87
16;397;94.94
16;398;34.15
16;400;31.03
16;401;31.12
16;407;91.83
16;408;21.74
16;411;34.85
16;414;12.34
16;416;37.51
16;425;34.69
16;429;82.34
16;432;88.54
16;433;82.85
16;440;66.33
16;453;59.10
16;455;63.79
16;457;76.49
16;458;5.77
16;461;25.29
16;466;81.91
16;473;87.58
16;481;26.52
16;482;1.66
16;490;81.21
16;494;11.09
16;499;50.89
17;3;58.50
17;11;91.95
17;13;68.42
17;19;24.60
17;20;29.05
17;25;93.24
17;26;22.45
17;30;69.07
17;33;9.68
17;39;28.68
17;42;86.82
17;43;20.04
17;50;8.87
17;52;4.81
17;53;51.97
17;56;61.41
17;57;29.97
17;59;43.56
17;61;28.26
17;65;59.60
17;69;9.91
17;78;49.56
17;84;17.14
17;93;97.89
17;94;33.54
17;95;96.76
17;100;43.76
17;105;48.02
17;106;5.61
17;108;34.17
17;109;25.04
17;114;86.70
17;118;32.39
17;119;17.82
17;120;82.58
17;124;77.49
17;126;55.24
17;127;44.61
17;130;77.24
17;131;59.50
17;139;45.25
17;142;57.22
17;143;41.81
17;144;75.06
17;152;20.44
17;154;91.78
17;156;60.06
17;160;67.62
17;164;38.65
17;169;44.14
17;171;66.84
17;175;13.22
17;177;3.84
17;179;58.71
17;183;59.05
17;184;52.95
17;189;47.65
17;193;10.82
17;198;48.26
17;205;74.93
17;209;82.21
17;212;56.15
17;213;29.18
17;216;67.57
17;222;69.53
17;226;38.48
17;228;16.47
17;230;37.39
17;234;46.08
17;241;26.37
17;244;85.39
17;256;72.25
17;257;59.01
17;262;21.16
17;267;72.57
17;277;84.19
17;281;12.64
17;282;90.47
17;289;87.64
17;293;25.61
17;294;21.83
17;297;30.81
17;299;35.65
17;301;97.90
17;303;15.75
17;304;30.83
17;305;11.60
17;307;23.49
17;313;51.60
17;314;17.08
17;325;68.65
17;329;2.47
17;330;81.06
17;331;53.70
17;336;41.07
17;347;65.25
17;354;11.20
17;355;9.67
17;357;28.83
17;361;39.17
17;363;73.54
17;367;76.60
17;373;27.58
17;377;46.76
17;379;84.49
17;383;8.84
17;388;42.51
17;391;87.27
17;394;59.33
17;400;96.44
17;406;89.71
17;408;65.07
17;409;44.33
17;414;45.18
17;421;50.33
17;422;26.73
17;426;84.61
17;433;66.96
17;435;4.33
17;436;62.36
17;438;76.21
17;439;23.94
17;443;78.51
17;445;95.84
17;446;87.35
17;449;77.33
17;451;15.06
17;453;50.54
17;456;58.63
17;457;82.27
17;459;47.58
17;462;18.65
17;464;64.32
17;465;89.34
17;468;14.96
17;473;33.86
17;474;25.09
17;477;16.71
17;479;68.01
17;480;32.49
17;483;22.14
17;485;3.63
17;490;41.71
17;491;47.98
17;493;34.84
17;496;45.61
18;0;82.45
18;3;51.73
18;4;38.38
18;5;21.44
18;14;46.96
18;19;39.95
18;27;78.58
18;33;14.98
18;38;83.33
18;39;72.42
18;41;52.75
18;44;32.00
18;47;3.12
18;48;46.47
18;49;97.42
18;53;11.76
18;58;57.03
18;59;98.43
18;60;40.04
18;62;37.51
18;70;76.01
18;71;84.66
18;76;21.61
18;83;56.84
18;84;32.06
18;86;59.28
18;89;85.32
18;91;90.69
18;95;75.22
18;99;99.89
18;100;27.91
18;102;8.19
18;104;68.00
18;109;59.88
18;112;75.46
18;113;51.63
18;115;47.48
18;117;23.82
18;120;93.85
18;121;92.78
18;127;76.74
18;131;21.48
18;132;3.45
18;133;73.92
18;135;86.32
18;137;35.62
18;139;33.59
18;143;9.03
18;152;78.30
18;156;63.59
18;157;21.51
18;161;71.42
18;164;89.61
18;165;28.47
18;166;83.43
18;167;98.46
18;171;4.55
18;173;88.02
18;175;26.65
18;176;79.78
18;178;3.93
18;191;12.97
18;194;48.60
18;196;96.55
18;197;48.52
18;200;75.87
18;201;41.29
18;204;13.76
18;205;5.90
18;206;72.38
18;207;20.64
18;209;39.76
18;211;88.33
18;212;64.78
18;213;90.30
18;216;60.84
18;217;90.45
18;219;15.01
18;220;97.87
18;222;57.22
18;227;87.97
18;234;71.67
18;245;67.26
18;247;17.24
18;257;2.89
18;260;5.29
18;268;57.64
18;273;62.89
18;276;27.50
18;277;42.37
18;278;66.57
18;281;98.90
18;282;46.44
18;284;59.48
18;285;51.38
18;292;38.86
18;293;81.92
18;295;25.39
18;303;62.60
18;304;84.54
18;305;96.86
18;308;22.90
18;310;8.91
18;311;21.44
18;312;99.84
18;323;24.29
18;325;58.00
18;326;1.11
18;328;89.44
18;329;25.71
18;332;90.63
18;335;71.38
18;344;7.19
18;350;90.12
18;351;61.33
18;352;65.73
18;353;55.98
18;355;77.85
18;356;26.58
18;361;45.98
18;363;3.37
18;367;84.13
18;376;48.41
18;381;79.97
18;386;35.72
18;387;43.78
18;388;85.37
18;395;15.47
18;400;44.53
18;403;57.39
18;404;1.07
18;406;56.69
18;417;46.17
18;418;62.88
18;422;43.56
18;429;39.74
18;433;26.57
18;434;66.61
18;436;51.61
18;438;79.31
18;440;16.66
18;443;72.27
18;451;24.41
18;453;47.69
18;455;12.21
18;456;55.78
18;459;25.82
18;461;24.60
18;464;61.97
18;467;67.21
18;472;63.47
18;474;96.54
18;479;63.27
18;480;68.41
18;484;80.91
18;491;19.08
18;495;48.27
18;496;64.63
18;498;90.90
19;0;51.83
19;1;28.93
19;3;41.89
19;6;95.18
19;9;94.57
19;11;67.60
19;17;24.60
19;18;39.95
19;21;82.64
19;22;55.30
19;29;93.05
19;31;44.13
19;33;6.59
19;34;34.51
19;38;98.72
19;40;15.14
19;47;27.55
19;50;58.17
19;52;95.38
19;55;86.10
19;56;78.01
19;61;91.30
19;63;59.17
19;67;40.71
19;74;28.88
19;84;17.34
19;91;78.77
19;99;6.40
19;100;66.79
19;102;35.80
19;103;1.62
19;109;73.08
19;114;58.40
19;116;83.21
19;124;14.65
19;130;18.09
19;134;20.13
19;137;78.03
19;146;81.97
19;148;21.56
19;151;87.02
19;160;68.57
19;167;67.30
19;171;62.87
19;173;32.38
19;175;64.79
19;181;46.38
19;186;4.23
19;187;52.12
19;198;85.20
19;199;46.99
19;200;33.12
19;210;35.09
19;211;84.45
19;213;58.64
19;214;68.95
19;227;72.02
19;232;57.11
19;237;34.93
19;240;41.30
19;241;89.48
19;245;11.21
19;247;97.72
19;248;27.47
19;251;13.49
19;261;67.67
19;265;49.27
19;267;10.26
19;277;42.50
19;279;45.58
19;281;41.56
19;282;70.78
19;287;28.28
19;294;91.42
19;295;4.92
19;296;88.81
19;298;73.60
19;301;52.84
19;302;41.16
19;307;57.37
19;311;91.01
19;312;57.85
19;316;96.99
19;318;61.14
19;321;42.79
19;328;81.83
19;334;75.07
19;335;94.29
19;336;41.67
19;337;32.35
19;338;13.42
19;341;37.50
19;344;32.85
19;349;55.89
19;354;9.95
19;355;93.56
19;360;23.49
19;363;79.39
19;364;95.67
19;368;56.29
19;369;78.94
19;370;44.20
19;371;29.97
19;372;74.96
19;374;62.23
19;375;56.44
19;382;56.44
19;389;15.25
19;392;36.17
19;397;21.43
19;398;70.12
19;407;90.13
19;410;29.86
19;412;62.43
19;414;20.92
19;423;97.81
19;424;6.73
19;427;86.11
19;431;22.00
19;432;37.75
19;436;43.82
19;437;66.30
19;449;11.19
19;452;73.12
19;453;26.17
19;454;63.82
19;455;59.42
19;457;37.23
19;460;20.94
19;464;99.48
19;479;21.84
19;481;60.35
19;487;64.02
19;490;61.90
19;491;71.70
19;499;67.72
20;1;12.36
20;5;68.02
20;8;99.64
20;9;74.23
20;10;2.74
20;13;21.78
20;15;40.40
20;17;29.05
20;21;41.17
20;30;43.74
20;35;77.10
20;41;53.21
20;43;64.80
20;47;29.34
20;53;18.02
20;56;19.77
20;58;92.96
20;59;24.33
20;65;37.74
20;68;9.20
20;70;24.43
20;72;66.42
20;81;46.48
20;82;8.17
20;83;80.16
20;84;96.85
20;85;90.01
20;87;65.16
20;88;10.42
20;90;6.73
20;106;90.94
20;109;19.98
20;110;28.06
20;111;72.55
20;116;54.78
20;118;90.52
20;121;19.00
20;124;85.41
20;129;48.02
20;131;31.42
20;135;25.64
20;136;28.76
20;137;58.85
20;140;24.77
20;145;70.53
20;158;55.85
20;166;36.57
20;171;57.35
20;186;93.49
20;191;62.58
20;192;84.25
20;193;60.55
20;194;36.87
20;205;99.52
20;213;60.81
20;218;32.62
20;222;28.32
20;225;97.34
20;226;1.47
20;227;59.14
20;231;71.18
20;232;16.59
20;235;80.09
20;236;97.45
20;243;82.42
20;245;42.61
20;247;87.26
20;249;62.31
20;250;16.44
20;253;81.76
20;254;69.59
20;257;86.91
20;258;42.96
20;259;51.31
20;260;23.63
20;261;84.17
20;262;6.76
20;265;95.21
20;266;26.46
20;275;58.21
20;278;25.83
20;284;50.90
20;285;54.55
20;290;77.06
20;292;35.17
20;298;8.81
20;305;2.50
20;308;34.36
20;309;64.31
20;310;8.35
20;317;34.22
20;318;94.91
20;319;66.37
20;320;38.95
20;321;63.87
20;331;1.88
20;333;49.35
20;339;80.49
20;340;14.43
20;342;58.80
20;344;25.11
20;350;7.15
20;351;38.40
20;353;45.36
20;354;51.90
20;358;60.27
20;361;81.19
20;362;77.48
20;364;15.11
20;366;56.81
20;375;14.61
20;383;33.75
20;384;61.10
20;389;93.03
20;390;47.31
20;393;8.34
20;396;48.13
20;404;71.37
20;405;12.38
20;406;82.07
20;414;35.01
20;415;97.00
20;417;27.60
20;421;31.36
20;426;36.16
20;437;76.87
20;442;11.80
20;444;1.33
20;445;26.66
20;448;84.74
20;449;50.18
20;450;51.65
20;452;39.26
20;461;12.59
20;462;90.85
20;467;50.74
20;469;12.00
20;471;56.98
20;476;82.02
20;479;89.07
20;484;22.52
20;490;81.88
20;498;19.17
21;1;17.09
21;2;25.21
21;3;49.61
21;7;68.46
21;9;26.89
21;11;8.70
21;19;82.64
21;20;41.17
21;28;5.38
21;33;8.66
21;36;79.62
21;38;24.58
21;40;62.50
21;45;45.98
21;46;55.17
21;48;95.65
21;52;75.69
21;53;30.25
21;54;61.40
21;59;97.65
21;62;62.63
21;65;84.02
21;66;37.11
21;68;1.51
21;71;71.23
21;72;40.16
21;73;69.54
21;77;22.19
21;82;93.04
21;83;13.65
21;84;18.20
21;86;87.02
21;97;88.94
21;101;94.08
21;102;4.85
21;105;94.87
21;107;78.95
21;110;13.48
21;116;91.58
21;119;80.26
21;133;12.07
21;136;49.90
21;137;73.54
21;143;78.92
21;145;20.86
21;148;89.66
21;153;64.13
21;154;98.07
21;162;87.20
21;165;42.47
21;176;38.03
21;180;99.14
21;181;82.01
21;185;93.34
21;189;98.59
21;192;32.23
21;196;48.29
21;204;25.40
21;206;58.64
21;208;75.53
21;210;68.71
21;213;87.69
21;214;26.57
21;216;68.54
21;218;88.04
21;219;82.41
21;234;51.39
21;235;49.67
21;236;17.52
21;239;28.94
21;240;65.60
21;242;71.74
21;244;90.67
21;254;3.95
21;256;87.99
21;257;21.73
21;259;31.21
21;262;32.25
21;264;52.48
21;267;10.33
21;274;1.37
21;283;80.30
21;288;2.17
21;292;9.96
21;293;63.87
21;297;45.69
21;299;26.64
21;300;10.12
21;303;13.75
21;305;74.53
21;306;98.60
21;308;76.11
21;314;75.16
21;315;6.05
21;318;84.34
21;324;6.56
21;327;99.23
21;329;90.41
21;336;23.45
21;341;26.49
21;343;65.88
21;346;72.43
21;353;23.04
21;359;8.19
21;361;49.95
21;363;63.36
21;364;35.51
21;367;17.14
21;373;42.30
21;379;70.99
21;386;44.57
21;393;48.46
21;396;97.75
21;397;61.95
21;399;65.02
21;410;4.00
21;411;79.20
21;414;33.15
21;415;55.25
21;418;34.63
21;426;2.31
21;427;40.11
21;438;5.21
21;443;61.66
21;445;84.11
21;446;65.42
21;447;2.40
21;448;38.31
21;450;81.63
21;459;28.19
21;460;62.55
21;461;73.48
21;462;20.66
21;464;22.74
21;472;37.50
21;473;5.88
21;477;86.53
21;478;17.03
21;480;53.94
21;481;68.25
21;484;95.21
21;489;82.51
21;493;69.86
21;498;25.53
22;14;65.99
22;19;55.30
22;25;69.39
22;29;26.40
22;41;46.75
22;43;1.58
22;49;96.33
22;54;71.07
22;56;56.72
22;57;68.97
22;59;1.16
22;61;15.62
22;65;68.92
22;69;45.39
22;71;97.68
22;73;3.99
22;74;29.79
22;75;59.53
22;76;80.83
22;77;66.21
22;85;39.61
22;87;45.32
22;92;16.66
22;95;56.23
22;97;95.31
22;99;78.94
22;102;22.73
22;104;25.18
22;113;13.08
22;116;9.30
22;117;81.02
22;121;50.41
22;123;26.13
22;126;33.04
22;129;14.30
22;134;47.84
22;139;91.83
22;140;36.25
22;141;56.80
22;144;28.91
22;145;87.71
22;146;76.52
22;150;12.27
22;152;80.25
22;162;98.80
22;164;67.54
22;165;99.76
22;166;26.58
22;170;43.03
22;173;60.44
22;177;40.71
22;180;91.07
22;182;35.75
22;183;66.20
22;187;21.18
22;199;22.15
22;200;11.51
22;201;64.25
22;203;50.70
22;207;99.80
22;209;5.79
22;212;90.05
22;213;8.45
22;214;46.73
22;215;70.35
22;216;17.48
22;218;50.01
22;223;14.92
22;227;75.44
22;229;53.70
22;230;44.77
22;232;59.43
22;237;48.71
22;239;7.06
22;242;23.94
22;250;41.14
22;254;55.90
22;258;26.65
22;263;61.66
22;264;19.20
22;267;42.41
22;274;47.66
22;276;18.24
22;279;98.00
22;281;38.15
22;282;76.93
22;289;10.11
22;291;19.07
22;295;77.40
22;296;65.48
22;298;26.47
22;299;46.58
22;305;15.57
22;306;60.02
22;308;19.27
22;316;91.53
22;317;55.39
22;318;92.20
22;328;15.44
22;334;58.88
22;340;9.11
22;344;5.62
22;355;52.14
22;356;12.13
22;358;79.27
22;362;95.24
22;366;61.15
22;367;35.05
22;374;98.26
22;375;62.13
22;377;73.57
22;378;69.30
22;380;58.92
22;381;62.09
22;388;75.08
22;391;52.18
22;392;32.88
22;397;90.11
22;403;46.24
22;404;33.90
22;408;69.08
22;410;11.57
22;413;85.37
22;414;93.58
22;419;89.05
22;420;59.61
22;425;88.76
22;430;30.96
22;431;63.26
22;432;41.18
22;434;30.33
22;438;68.13
22;465;53.33
22;466;5.66
22;469;30.73
22;473;62.60
22;477;65.92
22;478;98.38
22;482;98.85
22;485;23.11
22;488;64.35
22;489;20.95
22;490;95.14
22;491;24.22
22;493;95.25
22;496;69.33
22;499;69.76
23;0;95.61
23;3;54.42
23;7;58.94
23;14;75.21
23;25;91.28
23;26;38.04
23;33;49.86
23;34;76.17
23;44;85.88
23;51;69.98
23;56;33.66
23;58;51.05
23;61;74.63
23;63;97.14
23;68;42.73
23;73;22.37
23;77;43.99
23;79;43.81
23;80;54.54
23;86;84.71
23;91;84.73
23;92;74.50
23;100;22.74
23;110;68.87
23;113;39.50
23;115;53.07
23;125;69.48
23;129;83.98
23;131;15.03
23;140;17.94
23;144;55.80
23;153;19.30
23;155;76.35
23;158;18.02
23;162;20.75
23;171;85.47
23;174;70.82
23;175;62.49
23;178;64.84
23;179;55.84
23;181;46.46
23;182;17.59
23;185;61.73
23;188;69.74
23;191;98.90
23;192;13.76
23;197;76.81
23;199;53.48
23;202;10.73
23;203;13.58
23;211;43.62
23;212;60.35
23;214;67.85
23;215;24.71
23;216;55.85
23;217;88.60
23;233;66.30
23;235;63.76
23;238;95.01
23;241;26.65
23;245;23.60
23;249;56.70
23;251;42.93
23;255;44.42
23;263;69.39
23;264;78.99
23;266;91.91
23;267;6.30
23;269;83.16
23;283;85.30
23;289;21.25
23;290;48.84
23;291;30.67
23;296;73.46
23;298;34.11
23;305;83.30
23;311;33.12
23;312;37.80
23;314;36.25
